# of tokens, conf, # of clusters, aes_ni, detected, token encryption (trials), token encryption (mean), token encryption (stdev), token detection (trials), token detection (mean), token detection (stdev)
24k, 3, 1, 0, false, 10, 2090.4, 122.59, 10, 4368.0, 268.77
24k, 3, 1, 1, true, 10, 1166.1, 20.79, 10, 481.6, 43.14
24k, 3, 1, 1, false, 10, 1625.7, 49.31, 10, 4485.5, 149.79
24k, 4, 1, 0, true, 10, 2307.5, 284.0, 10, 28441.8, 2713.77
24k, 4, 1, 0, false, 10, 2771.5, 323.02, 10, 4457.3, 445.52
24k, 4, 1, 1, true, 10, 1859.1, 173.87, 10, 25998.5, 666.74
24k, 4, 1, 1, false, 10, 2342.8, 140.73, 10, 4262.3, 171.25
24k, 5, 2, 0, true, 10, 1718.0, 228.93, 10, 1446.7, 153.8
24k, 5, 2, 0, false, 10, 2285.7, 240.48, 10, 4958.9, 203.94
24k, 5, 2, 1, true, 10, 1404.4, 175.54, 10, 1349.1, 106.26
24k, 5, 2, 1, false, 10, 1850.1, 195.65, 10, 4793.7, 183.99
24k, 5, 4, 0, true, 10, 1692.6, 120.92, 10, 1703.1, 90.0
24k, 5, 4, 0, false, 10, 1942.6, 143.68, 10, 4863.6, 195.7
24k, 5, 4, 1, true, 10, 1343.3, 150.71, 10, 1750.4, 180.49
24k, 5, 4, 1, false, 10, 1734.7, 155.03, 10, 4724.3, 278.66
24k, 5, 6, 0, true, 10, 1829.9, 158.95, 10, 1716.6, 85.67
24k, 5, 6, 0, false, 10, 2031.0, 291.7, 10, 3841.5, 228.8
24k, 5, 6, 1, true, 10, 1318.3, 88.05, 10, 1556.1, 49.57
24k, 5, 6, 1, false, 10, 1597.2, 67.2, 10, 3610.1, 209.97
24k, 6, 1, 0, true, 10, 1721.5, 212.93, 10, 883.8, 120.78
24k, 6, 1, 0, false, 10, 2082.6, 351.39, 10, 5495.4, 357.78
24k, 6, 1, 1, true, 10, 1322.3, 98.08, 10, 903.4, 119.65
24k, 6, 1, 1, false, 10, 1764.3, 319.34, 10, 5227.9, 310.41
24k, 7, 2, 0, true, 10, 447.6, 8.73, 10, 1389.5, 100.75
24k, 7, 2, 0, false, 10, 511.1, 19.31, 10, 2305.4, 213.5
24k, 7, 2, 1, true, 10, 331.1, 5.17, 10, 1294.3, 104.79
24k, 7, 2, 1, false, 10, 376.9, 14.1, 10, 2444.6, 182.19
24k, 7, 4, 0, true, 10, 454.0, 8.77, 10, 1930.8, 168.54
24k, 7, 4, 0, false, 10, 498.1, 23.52, 10, 2559.0, 198.53
24k, 7, 4, 1, true, 10, 342.5, 9.06, 10, 1970.8, 145.69
24k, 7, 4, 1, false, 10, 381.5, 13.77, 10, 2565.0, 147.35
24k, 7, 6, 0, true, 10, 447.4, 15.57, 10, 1300.8, 86.67
24k, 7, 6, 0, false, 10, 512.0, 11.87, 10, 2357.7, 98.62
24k, 7, 6, 1, true, 10, 344.6, 10.74, 10, 1321.3, 126.27
24k, 7, 6, 1, false, 10, 397.6, 14.0, 10, 2499.8, 236.16
24k, 8, 1, 0, true, 10, 436.4, 12.25, 10, 1567.8, 172.5
24k, 8, 1, 0, false, 10, 478.8, 17.95, 10, 1613.4, 98.54
24k, 8, 1, 1, true, 10, 326.4, 5.85, 10, 1533.0, 137.75
24k, 8, 1, 1, false, 10, 369.1, 19.32, 10, 1732.2, 98.22
24k, 9, 2, 0, true, 10, 397.4, 17.78, 10, 2544.8, 112.98
24k, 9, 2, 0, false, 10, 482.7, 26.78, 10, 2302.6, 98.26
24k, 9, 2, 1, true, 10, 322.7, 17.71, 10, 2616.7, 228.75
24k, 9, 2, 1, false, 10, 416.8, 18.73, 10, 2197.3, 90.02
24k, 9, 4, 0, true, 10, 407.5, 18.81, 10, 2560.1, 235.86
24k, 9, 4, 0, false, 10, 484.5, 24.28, 10, 2909.8, 204.98
24k, 9, 4, 1, true, 10, 333.4, 28.97, 10, 2474.4, 222.55
24k, 9, 4, 1, false, 10, 409.1, 25.97, 10, 2761.3, 173.61
24k, 9, 6, 0, true, 10, 412.1, 48.25, 10, 2523.8, 211.06
24k, 9, 6, 0, false, 10, 466.4, 26.58, 10, 2163.4, 183.87
24k, 9, 6, 1, true, 10, 390.3, 59.33, 10, 2706.9, 78.08
24k, 9, 6, 1, false, 10, 412.0, 26.93, 10, 2196.9, 99.66
24k, 10, 1, 0, true, 10, 379.0, 18.09, 10, 1738.1, 82.79
24k, 10, 1, 0, false, 10, 491.6, 48.61, 10, 2270.5, 112.24
24k, 10, 1, 1, true, 10, 311.9, 20.26, 10, 1639.8, 117.33
24k, 10, 1, 1, false, 10, 392.6, 26.97, 10, 2246.9, 146.39
25k, 1, 1, 0, true, 10, 2078.4, 68.31, 10, 25627.3, 646.35
25k, 1, 1, 0, false, 10, 2188.7, 150.13, 10, 4275.3, 237.16
25k, 1, 1, 1, true, 10, 1675.1, 152.44, 10, 26476.1, 2481.61
25k, 1, 1, 1, false, 10, 1815.2, 279.35, 10, 4420.4, 334.67
25k, 2, 2, 0, true, 10, 1853.8, 165.26, 10, 1995.0, 205.2
25k, 2, 2, 0, false, 10, 2207.5, 95.48, 10, 4895.4, 319.59
25k, 2, 2, 1, true, 10, 1276.6, 22.0, 10, 1895.7, 113.48
25k, 2, 2, 1, false, 10, 1687.3, 76.61, 10, 4673.6, 129.25
25k, 2, 4, 0, true, 10, 1714.2, 61.36, 10, 1888.5, 192.75
25k, 2, 4, 0, false, 10, 2188.0, 92.77, 10, 3873.1, 192.56
25k, 2, 4, 1, true, 10, 1261.1, 53.1, 10, 1896.7, 104.3
25k, 2, 4, 1, false, 10, 1708.6, 84.41, 10, 3989.8, 257.33
25k, 2, 6, 0, true, 10, 1749.2, 77.14, 10, 537.3, 38.07
25k, 2, 6, 0, false, 10, 2236.8, 96.3, 10, 4516.3, 243.58
25k, 2, 6, 1, true, 10, 1242.5, 51.02, 10, 488.1, 34.19
25k, 2, 6, 1, false, 10, 1694.6, 83.69, 10, 4534.0, 221.04
25k, 3, 1, 0, true, 10, 1814.4, 183.36, 10, 490.5, 88.94
25k, 3, 1, 0, false, 10, 2295.3, 227.94, 10, 4641.1, 294.63
25k, 3, 1, 1, true, 10, 1202.3, 62.58, 10, 466.5, 48.16
25k, 3, 1, 1, false, 10, 1735.7, 104.11, 10, 4519.3, 267.97
25k, 4, 1, 0, true, 10, 2141.5, 201.08, 10, 28916.8, 2004.11
25k, 4, 1, 0, false, 10, 2642.6, 140.87, 10, 4448.0, 228.74
25k, 4, 1, 1, true, 10, 1844.8, 170.78, 10, 27926.9, 832.82
25k, 4, 1, 1, false, 10, 2227.4, 228.02, 10, 4158.3, 193.99
25k, 5, 2, 0, true, 10, 1681.2, 206.45, 10, 1311.1, 113.4
25k, 5, 2, 0, false, 10, 2021.1, 193.08, 10, 4662.3, 311.62
25k, 5, 2, 1, true, 10, 1347.6, 97.65, 10, 1317.5, 146.66
25k, 5, 2, 1, false, 10, 1868.0, 236.22, 10, 4806.7, 211.41
25k, 5, 4, 0, true, 10, 1740.4, 135.82, 10, 1742.6, 205.63
25k, 5, 4, 0, false, 10, 2103.8, 192.94, 10, 4885.7, 131.59
25k, 5, 4, 1, true, 10, 1366.4, 131.26, 10, 1688.1, 162.41
25k, 5, 4, 1, false, 10, 1778.2, 156.8, 10, 4900.2, 217.62
25k, 5, 6, 0, true, 10, 1741.9, 242.72, 10, 1683.6, 138.73
25k, 5, 6, 0, false, 10, 1956.9, 260.72, 10, 3822.5, 201.8
25k, 5, 6, 1, true, 10, 1355.9, 113.11, 10, 1644.8, 124.41
25k, 5, 6, 1, false, 10, 1742.5, 215.7, 10, 3615.2, 225.8
25k, 6, 1, 0, true, 10, 1586.6, 105.93, 10, 879.3, 78.41
25k, 6, 1, 0, false, 10, 1898.7, 161.49, 10, 5182.0, 173.57
25k, 6, 1, 1, true, 10, 1350.8, 150.15, 10, 977.5, 152.47
25k, 6, 1, 1, false, 10, 1598.8, 133.01, 10, 5030.6, 216.78
25k, 7, 2, 0, true, 10, 448.8, 16.04, 10, 1465.1, 82.08
25k, 7, 2, 0, false, 10, 491.1, 19.72, 10, 2543.3, 167.83
25k, 7, 2, 1, true, 10, 333.7, 9.47, 10, 1521.1, 137.82
25k, 7, 2, 1, false, 10, 388.2, 10.45, 10, 2579.3, 270.4
25k, 7, 4, 0, true, 10, 446.0, 10.6, 10, 2002.4, 187.9
25k, 7, 4, 0, false, 10, 497.3, 14.83, 10, 2515.9, 227.08
25k, 7, 4, 1, true, 10, 344.0, 6.51, 10, 2000.9, 170.75
25k, 7, 4, 1, false, 10, 383.4, 16.42, 10, 2639.3, 143.72
25k, 7, 6, 0, true, 10, 459.8, 9.66, 10, 1387.5, 69.28
25k, 7, 6, 0, false, 10, 519.3, 14.11, 10, 2487.7, 254.66
25k, 7, 6, 1, true, 10, 340.1, 12.75, 10, 1445.1, 83.17
25k, 7, 6, 1, false, 10, 389.9, 19.63, 10, 2586.4, 219.55
25k, 8, 1, 0, true, 10, 437.0, 10.43, 10, 1377.7, 78.65
25k, 8, 1, 0, false, 10, 485.5, 10.76, 10, 1807.2, 115.11
25k, 8, 1, 1, true, 10, 321.9, 8.72, 10, 1487.9, 113.07
25k, 8, 1, 1, false, 10, 366.6, 8.86, 10, 1837.2, 77.61
25k, 9, 2, 0, true, 10, 413.6, 44.23, 10, 2580.4, 223.31
25k, 9, 2, 0, false, 10, 537.5, 27.72, 10, 2174.6, 141.82
25k, 9, 2, 1, true, 10, 337.0, 17.82, 10, 2588.9, 124.05
25k, 9, 2, 1, false, 10, 428.6, 42.04, 10, 2084.4, 196.95
25k, 9, 4, 0, true, 10, 412.4, 21.58, 10, 2494.3, 134.51
25k, 9, 4, 0, false, 10, 524.0, 38.28, 10, 2487.9, 127.88
25k, 9, 4, 1, true, 10, 325.5, 19.45, 10, 2439.3, 151.13
25k, 9, 4, 1, false, 10, 467.6, 42.52, 10, 2585.2, 158.23
25k, 9, 6, 0, true, 10, 417.7, 31.75, 10, 2509.6, 177.49
25k, 9, 6, 0, false, 10, 483.9, 29.5, 10, 1916.3, 125.62
25k, 9, 6, 1, true, 10, 393.3, 42.36, 10, 2560.8, 231.49
25k, 9, 6, 1, false, 10, 467.9, 43.93, 10, 1872.6, 142.59
25k, 10, 1, 0, true, 10, 377.7, 15.99, 10, 1753.9, 103.16
25k, 10, 1, 0, false, 10, 441.5, 17.59, 10, 2022.1, 101.78
25k, 10, 1, 1, true, 10, 321.9, 18.17, 10, 1776.6, 172.07
25k, 10, 1, 1, false, 10, 444.9, 37.21, 10, 2017.7, 105.77
26k, 1, 1, 0, true, 10, 2090.1, 143.73, 10, 26242.7, 1868.79
26k, 1, 1, 0, false, 10, 2205.5, 145.54, 10, 4230.9, 372.49
26k, 1, 1, 1, true, 10, 1669.8, 39.62, 10, 25379.5, 629.13
26k, 1, 1, 1, false, 10, 1815.1, 90.88, 10, 4036.7, 170.12
26k, 2, 2, 0, true, 10, 1758.2, 36.62, 10, 1842.1, 106.77
26k, 2, 2, 0, false, 10, 2162.0, 133.69, 10, 4820.0, 202.91
26k, 2, 2, 1, true, 10, 1322.9, 128.25, 10, 1853.1, 194.07
26k, 2, 2, 1, false, 10, 1762.8, 147.93, 10, 5074.9, 334.82
26k, 2, 4, 0, true, 10, 1808.9, 245.35, 10, 2015.9, 188.84
26k, 2, 4, 0, false, 10, 2450.6, 403.48, 10, 3898.8, 181.99
26k, 2, 4, 1, true, 10, 1288.0, 59.08, 10, 1847.3, 124.59
26k, 2, 4, 1, false, 10, 1733.3, 104.97, 10, 3915.3, 194.29
26k, 2, 6, 0, true, 10, 1733.9, 42.92, 10, 475.0, 47.63
26k, 2, 6, 0, false, 10, 2234.4, 161.64, 10, 4625.4, 406.44
26k, 2, 6, 1, true, 10, 1253.5, 79.47, 10, 501.5, 43.09
26k, 2, 6, 1, false, 10, 1820.4, 147.54, 10, 4456.7, 156.54
26k, 3, 1, 0, true, 10, 1682.6, 69.02, 10, 460.2, 35.78
26k, 3, 1, 0, false, 10, 2196.4, 122.0, 10, 4469.7, 225.07
26k, 3, 1, 1, true, 10, 1237.1, 167.61, 10, 440.7, 40.51
26k, 3, 1, 1, false, 10, 1712.0, 266.27, 10, 4435.9, 260.64
26k, 4, 1, 0, true, 10, 2075.5, 173.39, 10, 29029.9, 555.45
26k, 4, 1, 0, false, 10, 2422.6, 237.2, 10, 4404.9, 173.16
26k, 4, 1, 1, true, 10, 1754.5, 156.63, 10, 28921.5, 1805.27
26k, 4, 1, 1, false, 10, 2370.0, 180.97, 10, 4438.4, 187.19
26k, 5, 2, 0, true, 10, 1640.0, 164.98, 10, 1354.6, 160.38
26k, 5, 2, 0, false, 10, 2102.9, 287.31, 10, 4667.0, 160.36
26k, 5, 2, 1, true, 10, 1382.5, 156.9, 10, 1336.8, 64.45
26k, 5, 2, 1, false, 10, 1642.3, 126.27, 10, 4703.4, 212.59
26k, 5, 4, 0, true, 10, 1631.6, 199.11, 10, 2182.1, 225.38
26k, 5, 4, 0, false, 10, 2033.6, 227.21, 10, 4705.6, 188.94
26k, 5, 4, 1, true, 10, 1458.4, 183.57, 10, 2161.5, 182.75
26k, 5, 4, 1, false, 10, 1782.9, 172.61, 10, 4710.2, 250.34
26k, 5, 6, 0, true, 10, 1681.8, 140.02, 10, 1702.7, 94.23
26k, 5, 6, 0, false, 10, 1940.3, 129.72, 10, 3762.6, 166.37
26k, 5, 6, 1, true, 10, 1422.7, 197.02, 10, 1656.5, 125.25
26k, 5, 6, 1, false, 10, 1563.4, 61.57, 10, 3614.2, 117.27
26k, 6, 1, 0, true, 10, 1638.1, 103.48, 10, 924.6, 151.65
26k, 6, 1, 0, false, 10, 1933.3, 238.1, 10, 5203.2, 268.98
26k, 6, 1, 1, true, 10, 1505.5, 207.43, 10, 1002.6, 95.36
26k, 6, 1, 1, false, 10, 1755.0, 283.94, 10, 5444.4, 539.95
26k, 7, 2, 0, true, 10, 447.3, 9.03, 10, 1752.7, 136.59
26k, 7, 2, 0, false, 10, 502.9, 12.49, 10, 2403.0, 167.94
26k, 7, 2, 1, true, 10, 324.7, 5.95, 10, 1885.7, 149.97
26k, 7, 2, 1, false, 10, 388.7, 19.62, 10, 2388.6, 166.54
26k, 7, 4, 0, true, 10, 448.9, 11.97, 10, 2420.2, 168.0
26k, 7, 4, 0, false, 10, 506.1, 10.79, 10, 2504.5, 180.53
26k, 7, 4, 1, true, 10, 338.8, 5.49, 10, 2402.3, 128.5
26k, 7, 4, 1, false, 10, 384.2, 16.77, 10, 2631.2, 229.24
26k, 7, 6, 0, true, 10, 460.9, 12.16, 10, 1716.6, 155.91
26k, 7, 6, 0, false, 10, 522.6, 19.58, 10, 2226.4, 189.56
26k, 7, 6, 1, true, 10, 343.1, 8.25, 10, 1749.1, 176.04
26k, 7, 6, 1, false, 10, 397.7, 17.11, 10, 2364.7, 152.18
26k, 8, 1, 0, true, 10, 441.1, 9.91, 10, 1758.8, 128.44
26k, 8, 1, 0, false, 10, 483.1, 9.58, 10, 1736.7, 116.65
26k, 8, 1, 1, true, 10, 318.0, 8.17, 10, 1797.8, 165.39
26k, 8, 1, 1, false, 10, 370.7, 15.37, 10, 1640.0, 99.15
26k, 9, 2, 0, true, 10, 399.3, 33.19, 10, 2120.4, 96.64
26k, 9, 2, 0, false, 10, 488.0, 29.66, 10, 2141.5, 90.88
26k, 9, 2, 1, true, 10, 340.2, 24.33, 10, 2029.9, 149.74
26k, 9, 2, 1, false, 10, 439.4, 41.23, 10, 2163.1, 111.86
26k, 9, 4, 0, true, 10, 392.4, 14.43, 10, 2148.1, 93.58
26k, 9, 4, 0, false, 10, 524.2, 61.52, 10, 2753.9, 132.39
26k, 9, 4, 1, true, 10, 331.1, 20.44, 10, 2256.7, 164.61
26k, 9, 4, 1, false, 10, 429.6, 31.67, 10, 2794.1, 222.56
26k, 9, 6, 0, true, 10, 446.0, 47.12, 10, 2592.9, 123.32
26k, 9, 6, 0, false, 10, 511.9, 46.26, 10, 2049.0, 148.77
26k, 9, 6, 1, true, 10, 364.6, 43.76, 10, 2575.5, 217.04
26k, 9, 6, 1, false, 10, 472.0, 51.19, 10, 1996.7, 116.99
26k, 10, 1, 0, true, 10, 400.1, 21.27, 10, 1348.3, 78.54
26k, 10, 1, 0, false, 10, 499.7, 52.66, 10, 2074.3, 90.98
26k, 10, 1, 1, true, 10, 333.0, 22.79, 10, 1402.2, 130.79
26k, 10, 1, 1, false, 10, 424.1, 46.73, 10, 2140.8, 181.43
27k, 1, 1, 0, true, 10, 2050.4, 59.2, 10, 26229.8, 1069.9
27k, 1, 1, 0, false, 10, 2126.5, 92.5, 10, 4137.0, 200.61
27k, 1, 1, 1, true, 10, 1695.6, 195.59, 10, 26079.5, 1733.77
27k, 1, 1, 1, false, 10, 1737.9, 222.22, 10, 4207.9, 460.15
27k, 2, 2, 0, true, 10, 1857.8, 173.7, 10, 1956.6, 159.33
27k, 2, 2, 0, false, 10, 2313.8, 267.95, 10, 4972.9, 252.65
27k, 2, 2, 1, true, 10, 1295.7, 47.87, 10, 1793.9, 114.69
27k, 2, 2, 1, false, 10, 1613.3, 82.24, 10, 4882.5, 187.98
27k, 2, 4, 0, true, 10, 1731.6, 58.47, 10, 1838.0, 86.25
27k, 2, 4, 0, false, 10, 2141.9, 96.23, 10, 3851.1, 162.83
27k, 2, 4, 1, true, 10, 1241.4, 19.17, 10, 1926.3, 134.93
27k, 2, 4, 1, false, 10, 1765.6, 123.05, 10, 3841.1, 205.33
27k, 2, 6, 0, true, 10, 1748.6, 94.43, 10, 501.8, 39.82
27k, 2, 6, 0, false, 10, 2195.3, 139.0, 10, 4159.7, 104.0
27k, 2, 6, 1, true, 10, 1278.1, 86.14, 10, 520.8, 36.7
27k, 2, 6, 1, false, 10, 1671.5, 64.02, 10, 4217.5, 201.21
27k, 3, 1, 0, true, 10, 1719.2, 91.9, 10, 470.8, 58.7
27k, 3, 1, 0, false, 10, 2206.3, 73.11, 10, 4470.5, 133.84
27k, 3, 1, 1, true, 10, 1190.5, 38.88, 10, 440.0, 52.51
27k, 3, 1, 1, false, 10, 1662.0, 89.55, 10, 4473.8, 224.55
27k, 4, 1, 0, true, 10, 2113.8, 164.76, 10, 30256.6, 3055.12
27k, 4, 1, 0, false, 10, 2404.9, 292.27, 10, 4351.2, 273.05
27k, 4, 1, 1, true, 10, 1600.6, 167.26, 10, 27646.5, 2260.78
27k, 4, 1, 1, false, 10, 1969.5, 251.85, 10, 4156.3, 464.81
27k, 5, 2, 0, true, 10, 1612.6, 102.93, 10, 1389.1, 144.38
27k, 5, 2, 0, false, 10, 2095.8, 216.26, 10, 4407.9, 246.85
27k, 5, 2, 1, true, 10, 1412.5, 163.99, 10, 1351.3, 107.23
27k, 5, 2, 1, false, 10, 1864.5, 187.43, 10, 4552.9, 217.41
27k, 5, 4, 0, true, 10, 1619.3, 143.61, 10, 2140.7, 134.26
27k, 5, 4, 0, false, 10, 1973.5, 133.34, 10, 4827.5, 241.56
27k, 5, 4, 1, true, 10, 1383.7, 73.68, 10, 2213.6, 112.93
27k, 5, 4, 1, false, 10, 1782.9, 220.13, 10, 5039.9, 156.52
27k, 5, 6, 0, true, 10, 1554.3, 101.55, 10, 1595.1, 136.41
27k, 5, 6, 0, false, 10, 2025.7, 286.27, 10, 4245.4, 185.73
27k, 5, 6, 1, true, 10, 1420.3, 161.24, 10, 1570.8, 118.12
27k, 5, 6, 1, false, 10, 1809.0, 244.34, 10, 4325.4, 307.47
27k, 6, 1, 0, true, 10, 1647.6, 132.82, 10, 874.2, 161.59
27k, 6, 1, 0, false, 10, 2034.7, 244.14, 10, 5278.6, 241.89
27k, 6, 1, 1, true, 10, 1352.3, 161.16, 10, 861.2, 105.61
27k, 6, 1, 1, false, 10, 1830.4, 251.3, 10, 5220.9, 282.59
27k, 7, 2, 0, true, 10, 441.1, 10.23, 10, 1460.9, 126.05
27k, 7, 2, 0, false, 10, 507.0, 16.69, 10, 2661.6, 123.14
27k, 7, 2, 1, true, 10, 328.6, 6.77, 10, 1546.1, 176.62
27k, 7, 2, 1, false, 10, 388.9, 13.79, 10, 2763.2, 179.39
27k, 7, 4, 0, true, 10, 458.8, 13.01, 10, 2256.9, 139.17
27k, 7, 4, 0, false, 10, 508.0, 19.41, 10, 2694.5, 176.68
27k, 7, 4, 1, true, 10, 337.7, 8.47, 10, 2318.9, 177.65
27k, 7, 4, 1, false, 10, 385.9, 15.02, 10, 2679.1, 222.46
27k, 7, 6, 0, true, 10, 461.4, 12.71, 10, 1473.2, 101.6
27k, 7, 6, 0, false, 10, 519.0, 22.32, 10, 2678.8, 183.05
27k, 7, 6, 1, true, 10, 338.8, 12.74, 10, 1503.9, 144.47
27k, 7, 6, 1, false, 10, 392.6, 15.54, 10, 2658.1, 171.24
27k, 8, 1, 0, true, 10, 438.8, 13.04, 10, 1642.5, 67.19
27k, 8, 1, 0, false, 10, 480.3, 23.93, 10, 1692.2, 145.27
27k, 8, 1, 1, true, 10, 315.4, 8.25, 10, 1628.9, 90.32
27k, 8, 1, 1, false, 10, 358.5, 18.12, 10, 1774.2, 159.5
27k, 9, 2, 0, true, 10, 400.3, 23.78, 10, 2351.0, 160.31
27k, 9, 2, 0, false, 10, 503.6, 36.64, 10, 1960.5, 113.97
27k, 9, 2, 1, true, 10, 338.6, 21.0, 10, 2401.7, 184.34
27k, 9, 2, 1, false, 10, 431.5, 41.0, 10, 2009.8, 136.44
27k, 9, 4, 0, true, 10, 391.8, 18.11, 10, 2454.0, 155.05
27k, 9, 4, 0, false, 10, 507.8, 45.36, 10, 2517.1, 153.9
27k, 9, 4, 1, true, 10, 350.9, 25.96, 10, 2449.7, 166.34
27k, 9, 4, 1, false, 10, 434.1, 43.82, 10, 2638.7, 282.97
27k, 9, 6, 0, true, 10, 444.9, 45.11, 10, 2790.7, 233.25
27k, 9, 6, 0, false, 10, 491.6, 35.73, 10, 2024.4, 207.08
27k, 9, 6, 1, true, 10, 419.0, 41.17, 10, 2706.1, 263.51
27k, 9, 6, 1, false, 10, 412.8, 48.64, 10, 2055.1, 240.08
27k, 10, 1, 0, true, 10, 390.3, 42.26, 10, 1502.6, 88.48
27k, 10, 1, 0, false, 10, 466.0, 28.48, 10, 1999.1, 128.04
27k, 10, 1, 1, true, 10, 314.5, 27.63, 10, 1504.8, 213.83
27k, 10, 1, 1, false, 10, 409.3, 49.29, 10, 2086.8, 199.54
28k, 1, 1, 0, true, 10, 2113.4, 64.92, 10, 29454.2, 568.83
28k, 1, 1, 0, false, 10, 2231.6, 150.47, 10, 4384.9, 173.01
28k, 1, 1, 1, true, 10, 1681.2, 104.26, 10, 28034.7, 1116.81
28k, 1, 1, 1, false, 10, 1695.6, 126.28, 10, 4274.4, 326.74
28k, 2, 2, 0, true, 10, 1745.5, 31.34, 10, 1787.2, 189.72
28k, 2, 2, 0, false, 10, 2210.2, 78.07, 10, 4747.5, 241.64
28k, 2, 2, 1, true, 10, 1272.9, 24.48, 10, 1653.5, 66.67
28k, 2, 2, 1, false, 10, 1625.7, 90.83, 10, 4935.1, 269.33
28k, 2, 4, 0, true, 10, 1780.3, 78.57, 10, 1874.8, 165.01
28k, 2, 4, 0, false, 10, 2261.9, 107.67, 10, 3883.8, 193.36
28k, 2, 4, 1, true, 10, 1293.2, 142.6, 10, 1905.6, 94.74
28k, 2, 4, 1, false, 10, 1701.3, 137.78, 10, 4052.8, 265.15
28k, 2, 6, 0, true, 10, 1740.7, 64.49, 10, 490.0, 41.21
28k, 2, 6, 0, false, 10, 2267.0, 112.46, 10, 4173.1, 308.92
28k, 2, 6, 1, true, 10, 1285.0, 79.21, 10, 491.9, 32.44
28k, 2, 6, 1, false, 10, 1790.6, 167.36, 10, 4107.0, 184.34
28k, 3, 1, 0, true, 10, 1710.6, 87.07, 10, 509.0, 39.14
28k, 3, 1, 0, false, 10, 2202.4, 138.18, 10, 4680.6, 231.76
28k, 3, 1, 1, true, 10, 1207.9, 64.89, 10, 499.7, 113.5
28k, 3, 1, 1, false, 10, 1637.8, 81.01, 10, 4471.4, 193.85
28k, 4, 1, 0, true, 10, 2121.3, 126.63, 10, 30104.3, 1040.52
28k, 4, 1, 0, false, 10, 2672.2, 127.85, 10, 4838.9, 187.65
28k, 4, 1, 1, true, 10, 1789.6, 142.43, 10, 30110.0, 301.02
28k, 4, 1, 1, false, 10, 2294.6, 262.65, 10, 4764.9, 96.93
28k, 5, 2, 0, true, 10, 1544.1, 83.55, 10, 1547.6, 149.06
28k, 5, 2, 0, false, 10, 1983.2, 132.6, 10, 5518.4, 245.44
28k, 5, 2, 1, true, 10, 1296.7, 53.75, 10, 1464.7, 103.24
28k, 5, 2, 1, false, 10, 1707.6, 88.02, 10, 5575.0, 376.6
28k, 5, 4, 0, true, 10, 1756.2, 301.86, 10, 2212.8, 62.24
28k, 5, 4, 0, false, 10, 2096.7, 249.9, 10, 5304.3, 242.17
28k, 5, 4, 1, true, 10, 1392.9, 142.51, 10, 2239.6, 197.39
28k, 5, 4, 1, false, 10, 1768.1, 216.65, 10, 5130.1, 242.83
28k, 5, 6, 0, true, 10, 1574.2, 107.32, 10, 1648.1, 119.04
28k, 5, 6, 0, false, 10, 1957.8, 142.06, 10, 4243.4, 221.43
28k, 5, 6, 1, true, 10, 1460.5, 122.56, 10, 1702.5, 68.1
28k, 5, 6, 1, false, 10, 1735.3, 211.8, 10, 4106.3, 199.2
28k, 6, 1, 0, true, 10, 1524.5, 185.11, 10, 1007.3, 211.64
28k, 6, 1, 0, false, 10, 1995.1, 227.49, 10, 5737.3, 314.24
28k, 6, 1, 1, true, 10, 1393.4, 180.65, 10, 983.6, 89.72
28k, 6, 1, 1, false, 10, 1613.9, 213.85, 10, 5696.2, 176.1
28k, 7, 2, 0, true, 10, 451.0, 11.16, 10, 1759.7, 139.05
28k, 7, 2, 0, false, 10, 507.5, 19.21, 10, 2724.6, 241.15
28k, 7, 2, 1, true, 10, 326.2, 9.98, 10, 1765.9, 129.73
28k, 7, 2, 1, false, 10, 384.5, 11.88, 10, 2782.2, 193.45
28k, 7, 4, 0, true, 10, 459.4, 11.24, 10, 2377.1, 203.43
28k, 7, 4, 0, false, 10, 498.8, 14.22, 10, 2666.6, 140.53
28k, 7, 4, 1, true, 10, 336.8, 13.2, 10, 2325.3, 156.78
28k, 7, 4, 1, false, 10, 388.6, 18.25, 10, 2674.4, 235.05
28k, 7, 6, 0, true, 10, 454.8, 15.77, 10, 1657.4, 125.79
28k, 7, 6, 0, false, 10, 505.0, 9.64, 10, 2734.9, 218.66
28k, 7, 6, 1, true, 10, 335.3, 11.62, 10, 1639.4, 104.96
28k, 7, 6, 1, false, 10, 394.4, 5.14, 10, 2694.1, 130.52
28k, 8, 1, 0, true, 10, 431.6, 8.32, 10, 1640.6, 66.37
28k, 8, 1, 0, false, 10, 489.7, 17.33, 10, 1972.4, 120.96
28k, 8, 1, 1, true, 10, 316.2, 6.34, 10, 1700.2, 109.6
28k, 8, 1, 1, false, 10, 368.0, 12.68, 10, 1846.3, 129.08
28k, 9, 2, 0, true, 10, 388.7, 14.79, 10, 2498.3, 182.99
28k, 9, 2, 0, false, 10, 502.8, 44.9, 10, 1836.4, 165.13
28k, 9, 2, 1, true, 10, 347.6, 33.19, 10, 2444.2, 188.71
28k, 9, 2, 1, false, 10, 453.0, 51.97, 10, 1900.0, 130.56
28k, 9, 4, 0, true, 10, 401.9, 35.59, 10, 2487.1, 184.84
28k, 9, 4, 0, false, 10, 505.6, 47.63, 10, 2430.2, 144.32
28k, 9, 4, 1, true, 10, 346.2, 23.86, 10, 2499.9, 240.49
28k, 9, 4, 1, false, 10, 465.6, 39.02, 10, 2413.4, 225.92
