# of tokens, conf, # of clusters, aes_ni, detected, token encryption (trials), token encryption (mean), token encryption (stdev), token detection (trials), token detection (mean), token detection (stdev)
14k, 10, 1, 1, false, 1, 436.0, 0.0, 1, 1076.0, 0.0
15k, 1, 1, 0, true, 1, 2305.0, 0.0, 1, 18779.0, 0.0
15k, 1, 1, 0, false, 1, 2351.0, 0.0, 1, 3760.0, 0.0
15k, 1, 1, 1, true, 1, 1637.0, 0.0, 1, 16266.0, 0.0
15k, 1, 1, 1, false, 1, 1644.0, 0.0, 1, 3283.0, 0.0
15k, 2, 2, 0, true, 1, 1927.0, 0.0, 1, 1837.0, 0.0
15k, 2, 2, 0, false, 1, 3435.0, 0.0, 1, 4380.0, 0.0
15k, 2, 2, 1, true, 1, 1436.0, 0.0, 1, 2197.0, 0.0
15k, 2, 2, 1, false, 1, 1681.0, 0.0, 1, 4409.0, 0.0
15k, 2, 4, 0, true, 1, 1936.0, 0.0, 1, 2042.0, 0.0
15k, 2, 4, 0, false, 1, 2538.0, 0.0, 1, 4209.0, 0.0
15k, 2, 4, 1, true, 1, 1422.0, 0.0, 1, 1715.0, 0.0
15k, 2, 4, 1, false, 1, 1818.0, 0.0, 1, 3959.0, 0.0
15k, 2, 6, 0, true, 1, 1891.0, 0.0, 1, 630.0, 0.0
15k, 2, 6, 0, false, 1, 2478.0, 0.0, 1, 3971.0, 0.0
15k, 2, 6, 1, true, 1, 1366.0, 0.0, 1, 631.0, 0.0
15k, 2, 6, 1, false, 1, 1917.0, 0.0, 1, 4264.0, 0.0
15k, 3, 1, 0, true, 1, 1590.0, 0.0, 1, 467.0, 0.0
15k, 3, 1, 0, false, 1, 1863.0, 0.0, 1, 3362.0, 0.0
15k, 3, 1, 1, true, 1, 1115.0, 0.0, 1, 412.0, 0.0
15k, 3, 1, 1, false, 1, 1469.0, 0.0, 1, 3254.0, 0.0
15k, 4, 1, 0, true, 1, 2303.0, 0.0, 1, 20393.0, 0.0
15k, 4, 1, 0, false, 1, 2679.0, 0.0, 1, 4509.0, 0.0
15k, 4, 1, 1, true, 1, 2056.0, 0.0, 1, 17114.0, 0.0
15k, 4, 1, 1, false, 1, 2141.0, 0.0, 1, 4006.0, 0.0
15k, 5, 2, 0, true, 1, 1717.0, 0.0, 1, 1256.0, 0.0
15k, 5, 2, 0, false, 1, 1947.0, 0.0, 1, 4864.0, 0.0
15k, 5, 2, 1, true, 1, 2160.0, 0.0, 1, 1301.0, 0.0
15k, 5, 2, 1, false, 1, 2591.0, 0.0, 1, 5610.0, 0.0
15k, 5, 4, 0, true, 1, 1759.0, 0.0, 1, 1901.0, 0.0
15k, 5, 4, 0, false, 1, 2323.0, 0.0, 1, 4897.0, 0.0
15k, 5, 4, 1, true, 1, 1834.0, 0.0, 1, 1688.0, 0.0
15k, 5, 4, 1, false, 1, 2420.0, 0.0, 1, 4886.0, 0.0
15k, 5, 6, 0, true, 1, 1743.0, 0.0, 1, 1884.0, 0.0
15k, 5, 6, 0, false, 1, 1953.0, 0.0, 1, 3719.0, 0.0
15k, 5, 6, 1, true, 1, 1401.0, 0.0, 1, 1681.0, 0.0
15k, 5, 6, 1, false, 1, 2003.0, 0.0, 1, 3593.0, 0.0
15k, 6, 1, 0, true, 1, 1533.0, 0.0, 1, 734.0, 0.0
15k, 6, 1, 0, false, 1, 1927.0, 0.0, 1, 4548.0, 0.0
15k, 6, 1, 1, true, 1, 1388.0, 0.0, 1, 941.0, 0.0
15k, 6, 1, 1, false, 1, 1368.0, 0.0, 1, 5015.0, 0.0
15k, 7, 2, 0, true, 1, 431.0, 0.0, 1, 1635.0, 0.0
15k, 7, 2, 0, false, 1, 485.0, 0.0, 1, 1774.0, 0.0
15k, 7, 2, 1, true, 1, 323.0, 0.0, 1, 1454.0, 0.0
15k, 7, 2, 1, false, 1, 406.0, 0.0, 1, 1967.0, 0.0
15k, 7, 4, 0, true, 1, 439.0, 0.0, 1, 2014.0, 0.0
15k, 7, 4, 0, false, 1, 483.0, 0.0, 1, 1655.0, 0.0
15k, 7, 4, 1, true, 1, 339.0, 0.0, 1, 1921.0, 0.0
15k, 7, 4, 1, false, 1, 355.0, 0.0, 1, 1980.0, 0.0
15k, 7, 6, 0, true, 1, 457.0, 0.0, 1, 1481.0, 0.0
15k, 7, 6, 0, false, 1, 488.0, 0.0, 1, 1681.0, 0.0
15k, 7, 6, 1, true, 1, 348.0, 0.0, 1, 1493.0, 0.0
15k, 7, 6, 1, false, 1, 398.0, 0.0, 1, 2004.0, 0.0
15k, 8, 1, 0, true, 1, 452.0, 0.0, 1, 1827.0, 0.0
15k, 8, 1, 0, false, 1, 497.0, 0.0, 1, 1309.0, 0.0
15k, 8, 1, 1, true, 1, 318.0, 0.0, 1, 1321.0, 0.0
15k, 8, 1, 1, false, 1, 344.0, 0.0, 1, 1122.0, 0.0
15k, 9, 2, 0, true, 1, 401.0, 0.0, 1, 1609.0, 0.0
15k, 9, 2, 0, false, 1, 509.0, 0.0, 1, 1291.0, 0.0
15k, 9, 2, 1, true, 1, 365.0, 0.0, 1, 1487.0, 0.0
15k, 9, 2, 1, false, 1, 456.0, 0.0, 1, 1556.0, 0.0
15k, 9, 4, 0, true, 1, 390.0, 0.0, 1, 1640.0, 0.0
15k, 9, 4, 0, false, 1, 453.0, 0.0, 1, 1722.0, 0.0
15k, 9, 4, 1, true, 1, 334.0, 0.0, 1, 1270.0, 0.0
15k, 9, 4, 1, false, 1, 449.0, 0.0, 1, 1641.0, 0.0
15k, 9, 6, 0, true, 1, 408.0, 0.0, 1, 1605.0, 0.0
15k, 9, 6, 0, false, 1, 477.0, 0.0, 1, 1373.0, 0.0
15k, 9, 6, 1, true, 1, 321.0, 0.0, 1, 1577.0, 0.0
15k, 9, 6, 1, false, 1, 459.0, 0.0, 1, 1492.0, 0.0
15k, 10, 1, 0, true, 1, 395.0, 0.0, 1, 715.0, 0.0
15k, 10, 1, 0, false, 1, 517.0, 0.0, 1, 1776.0, 0.0
15k, 10, 1, 1, true, 1, 364.0, 0.0, 1, 946.0, 0.0
15k, 10, 1, 1, false, 1, 465.0, 0.0, 1, 1560.0, 0.0
16k, 1, 1, 0, true, 1, 2306.0, 0.0, 1, 20481.0, 0.0
16k, 1, 1, 0, false, 1, 2582.0, 0.0, 1, 4005.0, 0.0
16k, 1, 1, 1, true, 1, 1841.0, 0.0, 1, 18568.0, 0.0
16k, 1, 1, 1, false, 1, 1828.0, 0.0, 1, 4161.0, 0.0
16k, 2, 2, 0, true, 1, 1883.0, 0.0, 1, 2263.0, 0.0
16k, 2, 2, 0, false, 1, 3149.0, 0.0, 1, 4083.0, 0.0
16k, 2, 2, 1, true, 1, 1321.0, 0.0, 1, 2093.0, 0.0
16k, 2, 2, 1, false, 1, 1663.0, 0.0, 1, 3729.0, 0.0
16k, 2, 4, 0, true, 1, 1871.0, 0.0, 1, 1793.0, 0.0
16k, 2, 4, 0, false, 1, 2351.0, 0.0, 1, 4088.0, 0.0
16k, 2, 4, 1, true, 1, 1182.0, 0.0, 1, 2042.0, 0.0
16k, 2, 4, 1, false, 1, 1701.0, 0.0, 1, 3821.0, 0.0
16k, 2, 6, 0, true, 1, 1980.0, 0.0, 1, 593.0, 0.0
16k, 2, 6, 0, false, 1, 2398.0, 0.0, 1, 4835.0, 0.0
16k, 2, 6, 1, true, 1, 1390.0, 0.0, 1, 598.0, 0.0
16k, 2, 6, 1, false, 1, 1659.0, 0.0, 1, 5125.0, 0.0
16k, 3, 1, 0, true, 1, 1843.0, 0.0, 1, 499.0, 0.0
16k, 3, 1, 0, false, 1, 2380.0, 0.0, 1, 3950.0, 0.0
16k, 3, 1, 1, true, 1, 1130.0, 0.0, 1, 521.0, 0.0
16k, 3, 1, 1, false, 1, 1557.0, 0.0, 1, 3957.0, 0.0
16k, 4, 1, 0, true, 1, 2228.0, 0.0, 1, 18378.0, 0.0
16k, 4, 1, 0, false, 1, 2081.0, 0.0, 1, 3458.0, 0.0
16k, 4, 1, 1, true, 1, 1704.0, 0.0, 1, 18833.0, 0.0
16k, 4, 1, 1, false, 1, 1696.0, 0.0, 1, 3779.0, 0.0
16k, 5, 2, 0, true, 1, 1685.0, 0.0, 1, 1403.0, 0.0
16k, 5, 2, 0, false, 1, 2174.0, 0.0, 1, 4902.0, 0.0
16k, 5, 2, 1, true, 1, 1558.0, 0.0, 1, 1163.0, 0.0
16k, 5, 2, 1, false, 1, 1838.0, 0.0, 1, 4850.0, 0.0
16k, 5, 4, 0, true, 1, 2018.0, 0.0, 1, 1700.0, 0.0
16k, 5, 4, 0, false, 1, 2059.0, 0.0, 1, 4865.0, 0.0
16k, 5, 4, 1, true, 1, 1446.0, 0.0, 1, 1911.0, 0.0
16k, 5, 4, 1, false, 1, 1736.0, 0.0, 1, 5796.0, 0.0
16k, 5, 6, 0, true, 1, 1799.0, 0.0, 1, 1932.0, 0.0
16k, 5, 6, 0, false, 1, 2755.0, 0.0, 1, 3660.0, 0.0
16k, 5, 6, 1, true, 1, 1571.0, 0.0, 1, 1904.0, 0.0
16k, 5, 6, 1, false, 1, 2573.0, 0.0, 1, 3509.0, 0.0
16k, 6, 1, 0, true, 1, 1747.0, 0.0, 1, 855.0, 0.0
16k, 6, 1, 0, false, 1, 2013.0, 0.0, 1, 4615.0, 0.0
16k, 6, 1, 1, true, 1, 1240.0, 0.0, 1, 789.0, 0.0
16k, 6, 1, 1, false, 1, 1529.0, 0.0, 1, 4141.0, 0.0
16k, 7, 2, 0, true, 1, 436.0, 0.0, 1, 1289.0, 0.0
16k, 7, 2, 0, false, 1, 506.0, 0.0, 1, 1680.0, 0.0
16k, 7, 2, 1, true, 1, 313.0, 0.0, 1, 1683.0, 0.0
16k, 7, 2, 1, false, 1, 363.0, 0.0, 1, 1545.0, 0.0
16k, 7, 4, 0, true, 1, 474.0, 0.0, 1, 1668.0, 0.0
16k, 7, 4, 0, false, 1, 495.0, 0.0, 1, 1730.0, 0.0
16k, 7, 4, 1, true, 1, 326.0, 0.0, 1, 1828.0, 0.0
16k, 7, 4, 1, false, 1, 360.0, 0.0, 1, 2132.0, 0.0
16k, 7, 6, 0, true, 1, 467.0, 0.0, 1, 1818.0, 0.0
16k, 7, 6, 0, false, 1, 514.0, 0.0, 1, 1933.0, 0.0
16k, 7, 6, 1, true, 1, 359.0, 0.0, 1, 1556.0, 0.0
16k, 7, 6, 1, false, 1, 407.0, 0.0, 1, 1771.0, 0.0
16k, 8, 1, 0, true, 1, 445.0, 0.0, 1, 1507.0, 0.0
16k, 8, 1, 0, false, 1, 467.0, 0.0, 1, 1114.0, 0.0
16k, 8, 1, 1, true, 1, 324.0, 0.0, 1, 1763.0, 0.0
16k, 8, 1, 1, false, 1, 361.0, 0.0, 1, 1186.0, 0.0
16k, 9, 2, 0, true, 1, 375.0, 0.0, 1, 2013.0, 0.0
16k, 9, 2, 0, false, 1, 505.0, 0.0, 1, 1376.0, 0.0
16k, 9, 2, 1, true, 1, 384.0, 0.0, 1, 1639.0, 0.0
16k, 9, 2, 1, false, 1, 409.0, 0.0, 1, 1311.0, 0.0
16k, 9, 4, 0, true, 1, 417.0, 0.0, 1, 1764.0, 0.0
16k, 9, 4, 0, false, 1, 451.0, 0.0, 1, 1758.0, 0.0
16k, 9, 4, 1, true, 1, 343.0, 0.0, 1, 1867.0, 0.0
16k, 9, 4, 1, false, 1, 446.0, 0.0, 1, 1806.0, 0.0
16k, 9, 6, 0, true, 1, 416.0, 0.0, 1, 1698.0, 0.0
16k, 9, 6, 0, false, 1, 627.0, 0.0, 1, 1526.0, 0.0
16k, 9, 6, 1, true, 1, 358.0, 0.0, 1, 1733.0, 0.0
16k, 9, 6, 1, false, 1, 437.0, 0.0, 1, 1378.0, 0.0
16k, 10, 1, 0, true, 1, 438.0, 0.0, 1, 959.0, 0.0
16k, 10, 1, 0, false, 1, 443.0, 0.0, 1, 1197.0, 0.0
16k, 10, 1, 1, true, 1, 386.0, 0.0, 1, 1223.0, 0.0
16k, 10, 1, 1, false, 1, 419.0, 0.0, 1, 1467.0, 0.0
17k, 1, 1, 0, true, 1, 2278.0, 0.0, 1, 21199.0, 0.0
17k, 1, 1, 0, false, 1, 2289.0, 0.0, 1, 3586.0, 0.0
17k, 1, 1, 1, true, 1, 1790.0, 0.0, 1, 20426.0, 0.0
17k, 1, 1, 1, false, 1, 1895.0, 0.0, 1, 3606.0, 0.0
17k, 2, 2, 0, true, 1, 1957.0, 0.0, 1, 2258.0, 0.0
17k, 2, 2, 0, false, 1, 2633.0, 0.0, 1, 4734.0, 0.0
17k, 2, 2, 1, true, 1, 1304.0, 0.0, 1, 1930.0, 0.0
17k, 2, 2, 1, false, 1, 1544.0, 0.0, 1, 4387.0, 0.0
17k, 2, 4, 0, true, 1, 1871.0, 0.0, 1, 1971.0, 0.0
17k, 2, 4, 0, false, 1, 2490.0, 0.0, 1, 4661.0, 0.0
17k, 2, 4, 1, true, 1, 1442.0, 0.0, 1, 1830.0, 0.0
17k, 2, 4, 1, false, 1, 1773.0, 0.0, 1, 4653.0, 0.0
17k, 2, 6, 0, true, 1, 1658.0, 0.0, 1, 569.0, 0.0
17k, 2, 6, 0, false, 1, 2106.0, 0.0, 1, 3887.0, 0.0
17k, 2, 6, 1, true, 1, 1454.0, 0.0, 1, 564.0, 0.0
17k, 2, 6, 1, false, 1, 1574.0, 0.0, 1, 4212.0, 0.0
17k, 3, 1, 0, true, 1, 1968.0, 0.0, 1, 487.0, 0.0
17k, 3, 1, 0, false, 1, 5168.0, 0.0, 1, 5680.0, 0.0
17k, 3, 1, 1, true, 1, 1128.0, 0.0, 1, 469.0, 0.0
17k, 3, 1, 1, false, 1, 1660.0, 0.0, 1, 3611.0, 0.0
17k, 4, 1, 0, true, 1, 2071.0, 0.0, 1, 20148.0, 0.0
17k, 4, 1, 0, false, 1, 2404.0, 0.0, 1, 4025.0, 0.0
17k, 4, 1, 1, true, 1, 1772.0, 0.0, 1, 19803.0, 0.0
17k, 4, 1, 1, false, 1, 1863.0, 0.0, 1, 3700.0, 0.0
17k, 5, 2, 0, true, 1, 1720.0, 0.0, 1, 1375.0, 0.0
17k, 5, 2, 0, false, 1, 2230.0, 0.0, 1, 4255.0, 0.0
17k, 5, 2, 1, true, 1, 1680.0, 0.0, 1, 1351.0, 0.0
17k, 5, 2, 1, false, 1, 1744.0, 0.0, 1, 4443.0, 0.0
17k, 5, 4, 0, true, 1, 1660.0, 0.0, 1, 1950.0, 0.0
17k, 5, 4, 0, false, 1, 1995.0, 0.0, 1, 5276.0, 0.0
17k, 5, 4, 1, true, 1, 1325.0, 0.0, 1, 1645.0, 0.0
17k, 5, 4, 1, false, 1, 1575.0, 0.0, 1, 4272.0, 0.0
17k, 5, 6, 0, true, 1, 1659.0, 0.0, 1, 1769.0, 0.0
17k, 5, 6, 0, false, 1, 2028.0, 0.0, 1, 3861.0, 0.0
17k, 5, 6, 1, true, 1, 1575.0, 0.0, 1, 1724.0, 0.0
17k, 5, 6, 1, false, 1, 1708.0, 0.0, 1, 3983.0, 0.0
17k, 6, 1, 0, true, 1, 1755.0, 0.0, 1, 1000.0, 0.0
17k, 6, 1, 0, false, 1, 2067.0, 0.0, 1, 4922.0, 0.0
17k, 6, 1, 1, true, 1, 1344.0, 0.0, 1, 972.0, 0.0
17k, 6, 1, 1, false, 1, 1445.0, 0.0, 1, 4576.0, 0.0
17k, 7, 2, 0, true, 1, 440.0, 0.0, 1, 1511.0, 0.0
17k, 7, 2, 0, false, 1, 507.0, 0.0, 1, 1726.0, 0.0
17k, 7, 2, 1, true, 1, 316.0, 0.0, 1, 1270.0, 0.0
17k, 7, 2, 1, false, 1, 379.0, 0.0, 1, 1708.0, 0.0
17k, 7, 4, 0, true, 1, 475.0, 0.0, 1, 1854.0, 0.0
17k, 7, 4, 0, false, 1, 527.0, 0.0, 1, 2244.0, 0.0
17k, 7, 4, 1, true, 1, 338.0, 0.0, 1, 1586.0, 0.0
17k, 7, 4, 1, false, 1, 378.0, 0.0, 1, 1942.0, 0.0
17k, 7, 6, 0, true, 1, 468.0, 0.0, 1, 1264.0, 0.0
17k, 7, 6, 0, false, 1, 491.0, 0.0, 1, 1866.0, 0.0
17k, 7, 6, 1, true, 1, 330.0, 0.0, 1, 1311.0, 0.0
17k, 7, 6, 1, false, 1, 378.0, 0.0, 1, 2296.0, 0.0
17k, 8, 1, 0, true, 1, 450.0, 0.0, 1, 1226.0, 0.0
17k, 8, 1, 0, false, 1, 484.0, 0.0, 1, 1191.0, 0.0
17k, 8, 1, 1, true, 1, 322.0, 0.0, 1, 1272.0, 0.0
17k, 8, 1, 1, false, 1, 353.0, 0.0, 1, 1010.0, 0.0
17k, 9, 2, 0, true, 1, 368.0, 0.0, 1, 2181.0, 0.0
17k, 9, 2, 0, false, 1, 583.0, 0.0, 1, 1336.0, 0.0
17k, 9, 2, 1, true, 1, 312.0, 0.0, 1, 2101.0, 0.0
17k, 9, 2, 1, false, 1, 443.0, 0.0, 1, 1456.0, 0.0
17k, 9, 4, 0, true, 1, 452.0, 0.0, 1, 1806.0, 0.0
17k, 9, 4, 0, false, 1, 485.0, 0.0, 1, 1886.0, 0.0
17k, 9, 4, 1, true, 1, 313.0, 0.0, 1, 1893.0, 0.0
17k, 9, 4, 1, false, 1, 371.0, 0.0, 1, 1488.0, 0.0
17k, 9, 6, 0, true, 1, 370.0, 0.0, 1, 2071.0, 0.0
17k, 9, 6, 0, false, 1, 484.0, 0.0, 1, 1283.0, 0.0
17k, 9, 6, 1, true, 1, 378.0, 0.0, 1, 1958.0, 0.0
17k, 9, 6, 1, false, 1, 364.0, 0.0, 1, 1219.0, 0.0
17k, 10, 1, 0, true, 1, 416.0, 0.0, 1, 1167.0, 0.0
17k, 10, 1, 0, false, 1, 412.0, 0.0, 1, 1296.0, 0.0
17k, 10, 1, 1, true, 1, 403.0, 0.0, 1, 1431.0, 0.0
17k, 10, 1, 1, false, 1, 444.0, 0.0, 1, 1226.0, 0.0
18k, 1, 1, 0, true, 1, 2435.0, 0.0, 1, 21176.0, 0.0
18k, 1, 1, 0, false, 1, 2646.0, 0.0, 1, 3927.0, 0.0
18k, 1, 1, 1, true, 1, 1720.0, 0.0, 1, 19356.0, 0.0
18k, 1, 1, 1, false, 1, 1536.0, 0.0, 1, 3188.0, 0.0
18k, 2, 2, 0, true, 1, 1869.0, 0.0, 1, 2279.0, 0.0
18k, 2, 2, 0, false, 1, 2265.0, 0.0, 1, 4880.0, 0.0
18k, 2, 2, 1, true, 1, 1254.0, 0.0, 1, 1718.0, 0.0
18k, 2, 2, 1, false, 1, 1476.0, 0.0, 1, 3965.0, 0.0
18k, 2, 4, 0, true, 1, 1922.0, 0.0, 1, 1818.0, 0.0
18k, 2, 4, 0, false, 1, 2507.0, 0.0, 1, 4641.0, 0.0
18k, 2, 4, 1, true, 1, 1344.0, 0.0, 1, 2004.0, 0.0
18k, 2, 4, 1, false, 1, 1896.0, 0.0, 1, 4398.0, 0.0
18k, 2, 6, 0, true, 1, 1712.0, 0.0, 1, 476.0, 0.0
18k, 2, 6, 0, false, 1, 2244.0, 0.0, 1, 4377.0, 0.0
18k, 2, 6, 1, true, 1, 1264.0, 0.0, 1, 533.0, 0.0
18k, 2, 6, 1, false, 1, 1634.0, 0.0, 1, 4695.0, 0.0
18k, 3, 1, 0, true, 1, 2845.0, 0.0, 1, 925.0, 0.0
18k, 3, 1, 0, false, 1, 3640.0, 0.0, 1, 4551.0, 0.0
18k, 3, 1, 1, true, 1, 1194.0, 0.0, 1, 467.0, 0.0
18k, 3, 1, 1, false, 1, 1719.0, 0.0, 1, 3674.0, 0.0
18k, 4, 1, 0, true, 1, 2012.0, 0.0, 1, 20324.0, 0.0
18k, 4, 1, 0, false, 1, 2042.0, 0.0, 1, 3875.0, 0.0
18k, 4, 1, 1, true, 1, 1951.0, 0.0, 1, 20948.0, 0.0
18k, 4, 1, 1, false, 1, 1887.0, 0.0, 1, 4132.0, 0.0
18k, 5, 2, 0, true, 1, 1887.0, 0.0, 1, 1445.0, 0.0
18k, 5, 2, 0, false, 1, 2025.0, 0.0, 1, 4777.0, 0.0
18k, 5, 2, 1, true, 1, 1535.0, 0.0, 1, 1578.0, 0.0
18k, 5, 2, 1, false, 1, 1811.0, 0.0, 1, 4468.0, 0.0
18k, 5, 4, 0, true, 1, 1879.0, 0.0, 1, 1705.0, 0.0
18k, 5, 4, 0, false, 1, 2195.0, 0.0, 1, 5435.0, 0.0
18k, 5, 4, 1, true, 1, 2255.0, 0.0, 1, 1688.0, 0.0
18k, 5, 4, 1, false, 1, 2601.0, 0.0, 1, 5238.0, 0.0
18k, 5, 6, 0, true, 1, 1767.0, 0.0, 1, 1739.0, 0.0
18k, 5, 6, 0, false, 1, 2372.0, 0.0, 1, 4179.0, 0.0
18k, 5, 6, 1, true, 1, 1583.0, 0.0, 1, 1712.0, 0.0
18k, 5, 6, 1, false, 1, 1787.0, 0.0, 1, 4449.0, 0.0
18k, 6, 1, 0, true, 1, 1623.0, 0.0, 1, 996.0, 0.0
18k, 6, 1, 0, false, 1, 1767.0, 0.0, 1, 4483.0, 0.0
18k, 6, 1, 1, true, 1, 1324.0, 0.0, 1, 827.0, 0.0
18k, 6, 1, 1, false, 1, 1297.0, 0.0, 1, 4571.0, 0.0
18k, 7, 2, 0, true, 1, 463.0, 0.0, 1, 1429.0, 0.0
18k, 7, 2, 0, false, 1, 524.0, 0.0, 1, 2149.0, 0.0
18k, 7, 2, 1, true, 1, 330.0, 0.0, 1, 1473.0, 0.0
18k, 7, 2, 1, false, 1, 371.0, 0.0, 1, 2166.0, 0.0
18k, 7, 4, 0, true, 1, 472.0, 0.0, 1, 2161.0, 0.0
18k, 7, 4, 0, false, 1, 505.0, 0.0, 1, 2016.0, 0.0
18k, 7, 4, 1, true, 1, 326.0, 0.0, 1, 1670.0, 0.0
18k, 7, 4, 1, false, 1, 360.0, 0.0, 1, 1710.0, 0.0
18k, 7, 6, 0, true, 1, 465.0, 0.0, 1, 1483.0, 0.0
18k, 7, 6, 0, false, 1, 491.0, 0.0, 1, 2173.0, 0.0
18k, 7, 6, 1, true, 1, 344.0, 0.0, 1, 1292.0, 0.0
18k, 7, 6, 1, false, 1, 390.0, 0.0, 1, 2020.0, 0.0
18k, 8, 1, 0, true, 1, 432.0, 0.0, 1, 1505.0, 0.0
18k, 8, 1, 0, false, 1, 527.0, 0.0, 1, 1415.0, 0.0
18k, 8, 1, 1, true, 1, 342.0, 0.0, 1, 1364.0, 0.0
18k, 8, 1, 1, false, 1, 382.0, 0.0, 1, 1144.0, 0.0
18k, 9, 2, 0, true, 1, 368.0, 0.0, 1, 1751.0, 0.0
18k, 9, 2, 0, false, 1, 511.0, 0.0, 1, 1503.0, 0.0
18k, 9, 2, 1, true, 1, 378.0, 0.0, 1, 2066.0, 0.0
18k, 9, 2, 1, false, 1, 384.0, 0.0, 1, 1511.0, 0.0
18k, 9, 4, 0, true, 1, 389.0, 0.0, 1, 1789.0, 0.0
18k, 9, 4, 0, false, 1, 487.0, 0.0, 1, 2138.0, 0.0
18k, 9, 4, 1, true, 1, 322.0, 0.0, 1, 1912.0, 0.0
18k, 9, 4, 1, false, 1, 380.0, 0.0, 1, 1939.0, 0.0
18k, 9, 6, 0, true, 1, 489.0, 0.0, 1, 1707.0, 0.0
18k, 9, 6, 0, false, 1, 505.0, 0.0, 1, 1662.0, 0.0
18k, 9, 6, 1, true, 1, 410.0, 0.0, 1, 1936.0, 0.0
18k, 9, 6, 1, false, 1, 431.0, 0.0, 1, 1711.0, 0.0
18k, 10, 1, 0, true, 1, 378.0, 0.0, 1, 1265.0, 0.0
18k, 10, 1, 0, false, 1, 523.0, 0.0, 1, 1721.0, 0.0
18k, 10, 1, 1, true, 1, 336.0, 0.0, 1, 1510.0, 0.0
18k, 10, 1, 1, false, 1, 504.0, 0.0, 1, 1662.0, 0.0
19k, 1, 1, 0, true, 1, 2411.0, 0.0, 1, 22532.0, 0.0
19k, 1, 1, 0, false, 1, 2333.0, 0.0, 1, 4809.0, 0.0
19k, 1, 1, 1, true, 1, 1831.0, 0.0, 1, 21932.0, 0.0
19k, 1, 1, 1, false, 1, 1860.0, 0.0, 1, 4621.0, 0.0
19k, 2, 2, 0, true, 1, 1803.0, 0.0, 1, 1987.0, 0.0
19k, 2, 2, 0, false, 1, 2098.0, 0.0, 1, 4291.0, 0.0
19k, 2, 2, 1, true, 1, 1271.0, 0.0, 1, 1912.0, 0.0
19k, 2, 2, 1, false, 1, 1600.0, 0.0, 1, 4812.0, 0.0
19k, 2, 4, 0, true, 1, 1888.0, 0.0, 1, 1690.0, 0.0
19k, 2, 4, 0, false, 1, 2403.0, 0.0, 1, 4398.0, 0.0
19k, 2, 4, 1, true, 1, 1350.0, 0.0, 1, 1788.0, 0.0
19k, 2, 4, 1, false, 1, 1846.0, 0.0, 1, 4166.0, 0.0
19k, 2, 6, 0, true, 1, 1900.0, 0.0, 1, 425.0, 0.0
19k, 2, 6, 0, false, 1, 2239.0, 0.0, 1, 4038.0, 0.0
19k, 2, 6, 1, true, 1, 1254.0, 0.0, 1, 479.0, 0.0
19k, 2, 6, 1, false, 1, 1665.0, 0.0, 1, 3938.0, 0.0
19k, 3, 1, 0, true, 1, 1872.0, 0.0, 1, 577.0, 0.0
19k, 3, 1, 0, false, 1, 2224.0, 0.0, 1, 4821.0, 0.0
19k, 3, 1, 1, true, 1, 1087.0, 0.0, 1, 608.0, 0.0
19k, 3, 1, 1, false, 1, 1537.0, 0.0, 1, 4653.0, 0.0
19k, 4, 1, 0, true, 1, 2355.0, 0.0, 1, 21710.0, 0.0
19k, 4, 1, 0, false, 1, 2129.0, 0.0, 1, 3801.0, 0.0
19k, 4, 1, 1, true, 1, 2081.0, 0.0, 1, 22978.0, 0.0
19k, 4, 1, 1, false, 1, 1971.0, 0.0, 1, 4050.0, 0.0
19k, 5, 2, 0, true, 1, 2430.0, 0.0, 1, 1360.0, 0.0
19k, 5, 2, 0, false, 1, 2402.0, 0.0, 1, 4704.0, 0.0
19k, 5, 2, 1, true, 1, 1572.0, 0.0, 1, 1420.0, 0.0
19k, 5, 2, 1, false, 1, 1884.0, 0.0, 1, 4187.0, 0.0
19k, 5, 4, 0, true, 1, 1924.0, 0.0, 1, 1732.0, 0.0
19k, 5, 4, 0, false, 1, 2164.0, 0.0, 1, 4931.0, 0.0
19k, 5, 4, 1, true, 1, 1486.0, 0.0, 1, 1969.0, 0.0
19k, 5, 4, 1, false, 1, 2059.0, 0.0, 1, 4874.0, 0.0
19k, 5, 6, 0, true, 1, 2192.0, 0.0, 1, 1753.0, 0.0
19k, 5, 6, 0, false, 1, 2204.0, 0.0, 1, 4027.0, 0.0
19k, 5, 6, 1, true, 1, 1503.0, 0.0, 1, 1715.0, 0.0
19k, 5, 6, 1, false, 1, 1910.0, 0.0, 1, 4096.0, 0.0
19k, 6, 1, 0, true, 1, 1737.0, 0.0, 1, 880.0, 0.0
19k, 6, 1, 0, false, 1, 1622.0, 0.0, 1, 3963.0, 0.0
19k, 6, 1, 1, true, 1, 1468.0, 0.0, 1, 806.0, 0.0
19k, 6, 1, 1, false, 1, 1412.0, 0.0, 1, 4403.0, 0.0
19k, 7, 2, 0, true, 1, 465.0, 0.0, 1, 1510.0, 0.0
19k, 7, 2, 0, false, 1, 483.0, 0.0, 1, 2256.0, 0.0
19k, 7, 2, 1, true, 1, 337.0, 0.0, 1, 1573.0, 0.0
19k, 7, 2, 1, false, 1, 375.0, 0.0, 1, 2001.0, 0.0
19k, 7, 4, 0, true, 1, 462.0, 0.0, 1, 1945.0, 0.0
19k, 7, 4, 0, false, 1, 537.0, 0.0, 1, 2401.0, 0.0
